Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2022-01-15 07:00:00,276.24524,280.89673,0.0,0.0,7.0,144.599995,-4.6514893,-3.3881226
2022-01-15 08:00:00,276.33008,280.89673,0.0,0.0,7.0,152.13333833333334,-4.5666504,-3.121811
2022-01-15 09:00:00,276.38416,280.89673,0.0,0.0,7.0,154.66665833333334,-4.5125732,-2.6101074
2022-01-15 10:00:00,275.9519,280.89673,0.0,0.0,7.0,170.28333333333333,-4.944824,-1.7188263
2022-01-15 11:00:00,276.23657,280.89673,0.0,0.0,7.0,177.26666833333334,-4.6601562,-0.980423
2022-01-15 12:00:00,276.57404,280.89673,0.0,0.0,7.0,188.2999983333333,-4.322693,0.07350159
2022-01-15 13:00:00,277.00214,280.89673,0.0,0.0,7.0,175.33333166666668,-3.8945923,0.8661194
2022-01-15 14:00:00,277.42767,280.89673,0.0,0.0,7.0,149.75,-3.4690552,0.82003784
2022-01-15 15:00:00,277.84375,280.89673,0.0,0.0,7.0,146.06666833333335,-3.0529785,0.495224
2022-01-15 16:00:00,278.24933,280.89673,0.0,0.0,7.0,159.71666833333333,-2.6474,0.6576233
2022-01-15 17:00:00,278.55457,280.89673,0.0,0.0,7.0,187.49999666666668,-2.342163,1.3838806
2022-01-15 18:00:00,278.9469,280.89673,0.0,0.0,7.0,205.03332833333332,-1.9498291,2.2070618
2022-01-15 19:00:00,279.24304,280.89673,0.0,0.0,7.0,230.16666333333333,-1.6536865,2.965622
2022-01-15 20:00:00,279.6206,280.89673,0.0,0.0,7.0,218.13333166666663,-1.276123,4.5398407
2022-01-15 21:00:00,279.74292,280.89673,0.0,0.0,7.0,217.716665,-1.1538086,5.661072
2022-01-15 22:00:00,279.7544,281.22632,0.0,0.0,7.0,252.349995,-1.4719238,6.23468
2022-01-15 23:00:00,279.511,281.22632,0.0,0.0,7.0,258.36667166666666,-1.715332,6.60495
