Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2022-03-10 00:00:00,281.0108,280.30103,0.0,0.0,7.0,153.31666166666665,0.70977783,-2.6114044
2022-03-10 01:00:00,280.80292,280.30103,0.0,0.0,7.0,158.31667166666668,0.5018921,-3.6001587
2022-03-10 02:00:00,280.62762,280.30103,0.0,0.0,7.0,160.9,0.32659912,-3.4627686
2022-03-10 03:00:00,280.5028,280.30103,0.0,0.0,7.0,159.03333166666667,0.20178223,-3.1481476
2022-03-10 04:00:00,280.33313,280.30103,0.0,0.0,7.0,157.45000166666668,0.032104492,-3.000824
2022-03-10 05:00:00,280.0504,280.30103,0.0,0.0,7.0,136.4,-0.25061035,-3.0343475
2022-03-10 06:00:00,279.66003,280.30103,0.0,0.0,7.0,132.29999999999998,-0.6409912,-3.9574432
2022-03-10 07:00:00,279.25635,280.30103,0.0,0.0,7.0,136.51667,-1.0446777,-4.6743927
2022-03-10 08:00:00,279.0802,280.30103,0.5,0.5,7.0,134.98333666666667,-1.2208252,-4.730789
2022-03-10 09:00:00,279.34436,280.30103,0.0,0.0,7.0,140.15000333333333,-0.95666504,-4.65477
2022-03-10 10:00:00,280.13745,280.30103,0.0,0.0,7.0,147.76666833333334,-0.16357422,-3.4362946
2022-03-10 11:00:00,280.83545,280.30103,0.0,0.0,7.0,146.06666666666666,0.5344238,-3.4672546
2022-03-10 12:00:00,281.5592,280.30103,0.0,0.0,7.0,135.11666666666667,1.2581787,-3.849533
2022-03-10 13:00:00,282.21484,280.30103,0.0,0.0,7.0,141.06666666666666,1.9138184,-4.177765
2022-03-10 14:00:00,282.761,280.30103,0.0,0.0,7.0,147.23333333333332,2.459961,-4.652298
2022-03-10 15:00:00,283.2185,280.30103,0.0,0.0,7.0,143.24999666666668,2.9174805,-5.364441
2022-03-10 16:00:00,283.55762,280.30103,0.0,0.0,7.0,142.433335,3.2565918,-5.7436676
2022-03-10 17:00:00,283.6942,280.30103,0.0,0.0,7.0,136.86666666666667,3.3931885,-6.061493
2022-03-10 18:00:00,283.50055,280.30103,0.0,0.0,7.0,127.28333166666664,3.199524,-6.368683
2022-03-10 19:00:00,283.12628,280.30103,0.0,0.0,7.0,129.59999833333333,2.8252563,-6.496643
2022-03-10 20:00:00,282.75284,280.30103,0.0,0.0,7.0,128.00000166666666,2.4518127,-6.2094727
2022-03-10 21:00:00,282.39627,280.30103,0.0,0.0,7.0,127.76666333333333,2.0952454,-5.8723755
2022-03-10 22:00:00,282.10828,280.40186,0.0,0.0,7.0,130.49999333333332,1.7064209,-5.891678
2022-03-10 23:00:00,281.7458,280.40186,0.0,0.0,7.0,132.98333666666667,1.3439331,-5.8383636
