Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2022-02-02 00:00:00,281.70453,280.25806,0.0,0.0,7.0,290.633325,1.4464722,10.719513
2022-02-02 01:00:00,281.60724,280.25806,0.0,0.0,7.0,285.48333166666663,1.3491821,10.210785
2022-02-02 02:00:00,281.47913,280.25806,0.0,0.0,7.0,289.2000033333333,1.2210693,9.353653
2022-02-02 03:00:00,281.39633,280.25806,0.0,0.0,7.0,282.866665,1.1382751,8.765976
2022-02-02 04:00:00,281.33273,280.25806,0.0,0.0,7.0,285.0,1.0746765,8.414642
2022-02-02 05:00:00,281.30612,280.25806,0.0,0.0,7.0,287.966665,1.0480652,7.9089355
2022-02-02 06:00:00,281.2506,280.25806,0.0,0.0,7.0,289.3166733333333,0.9925537,7.2540894
2022-02-02 07:00:00,281.2194,280.25806,0.0,0.0,7.0,283.93333333333334,0.9613342,6.733307
2022-02-02 08:00:00,281.20334,280.25806,0.0,0.0,7.0,283.19999666666666,0.945282,6.231079
2022-02-02 09:00:00,281.13205,280.25806,0.0,0.0,7.0,285.86666833333334,0.8739929,5.575348
2022-02-02 10:00:00,281.26373,280.25806,0.0,0.0,7.0,288.7833366666667,1.0056763,4.971817
2022-02-02 11:00:00,281.25024,280.25806,0.0,0.0,7.0,293.01666666666665,0.9921875,3.963684
2022-02-02 12:00:00,281.25275,280.25806,0.0,0.0,7.0,308.96667,0.99468994,3.2673492
2022-02-02 13:00:00,281.23517,280.25806,0.0,0.0,7.0,286.3,0.9771118,3.2614288
2022-02-02 14:00:00,281.3031,280.25806,0.0,0.0,7.0,252.816665,1.045044,3.876175
2022-02-02 15:00:00,281.43555,280.25806,0.0,0.0,7.0,219.83333,1.1774902,4.1211395
2022-02-02 16:00:00,281.5769,280.25806,0.0,0.0,7.0,237.2,1.3188477,4.418228
2022-02-02 17:00:00,281.6616,280.25806,0.0,0.0,7.0,240.75000333333327,1.4035339,5.0457916
2022-02-02 18:00:00,281.65714,280.25806,0.0,0.0,7.0,244.1,1.3990784,5.530304
2022-02-02 19:00:00,281.6712,280.25806,0.0,0.0,7.0,240.96666666666667,1.413147,6.2233734
2022-02-02 20:00:00,281.6483,280.25806,0.0,0.0,7.0,238.30000166666665,1.3902283,6.460602
2022-02-02 21:00:00,281.59174,280.25806,0.0,0.0,7.0,235.55000166666665,1.3336792,7.0217285
2022-02-02 22:00:00,281.44086,280.1875,0.0,0.0,7.0,228.40000166666667,1.2533569,7.6210938
2022-02-02 23:00:00,281.31793,280.1875,0.0,0.0,7.0,222.166665,1.1304321,6.9599915
