Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2022-02-18 00:00:00,281.36127,280.28174,0.0,0.0,7.0,227.21666833333333,1.0795288,6.54924
2022-02-18 01:00:00,281.35242,280.28174,0.0,0.0,7.0,214.5333383333333,1.0706787,5.8798523
2022-02-18 02:00:00,281.30954,280.28174,0.0,0.0,7.0,203.33333166666668,1.0278015,3.8800354
2022-02-18 03:00:00,281.146,280.28174,0.0,0.0,7.0,181.55000166666665,0.8642578,1.3874664
2022-02-18 04:00:00,280.83026,280.28174,0.0,0.0,7.0,172.99999666666668,0.54852295,0.07775879
2022-02-18 05:00:00,280.6256,280.28174,0.0,0.0,7.0,176.15000166666667,0.34387207,-0.79515076
2022-02-18 06:00:00,280.93457,280.28174,0.0,0.0,7.0,183.6,0.65283203,1.6154785
2022-02-18 07:00:00,281.74988,280.28174,0.0,0.0,7.0,190.0666666666667,1.4681396,4.611389
2022-02-18 08:00:00,282.31628,280.28174,0.0,0.0,7.0,195.159996,2.034546,6.5307617
2022-02-18 09:00:00,282.6538,280.28174,0.0,0.0,7.0,202.1666683333333,2.3720703,7.8240814
2022-02-18 10:00:00,283.2937,280.28174,0.0,0.0,7.0,214.59999833333333,3.011963,11.26918
2022-02-18 11:00:00,283.1914,280.28174,0.0,0.0,7.0,221.88333166666663,2.909668,11.356216
2022-02-18 12:00:00,282.68512,280.28174,0.0,0.0,7.0,216.48333333333332,2.4033813,14.710968
2022-02-18 13:00:00,282.19748,280.28174,0.0,0.0,7.0,225.33333166666668,1.915741,14.34819
2022-02-18 14:00:00,282.1928,280.28174,0.0,0.0,7.0,229.33333333333331,1.9110718,17.575363
2022-02-18 15:00:00,282.06805,280.28174,0.0,0.0,7.0,238.43333500000003,1.7863159,19.035889
2022-02-18 16:00:00,281.78223,280.28174,0.0,0.0,7.0,253.333335,1.5004883,21.271744
2022-02-18 17:00:00,280.67328,280.28174,0.0,0.0,7.0,262.966665,0.39154053,21.496613
2022-02-18 18:00:00,280.63904,280.28174,0.0,0.0,7.0,260.1166633333333,0.3572998,20.147675
2022-02-18 19:00:00,280.72455,280.28174,0.0,0.0,7.0,256.8666666666667,0.44281006,19.96753
2022-02-18 20:00:00,280.45538,280.28174,0.0,0.0,7.0,256.3666633333333,0.17364502,19.381424
2022-02-18 21:00:00,280.06232,280.28174,0.0,0.0,7.0,259.5833333333333,-0.21942139,19.475739
2022-02-18 22:00:00,279.63843,280.1831,0.0,0.0,7.0,263.68333,-0.54467773,19.134567
2022-02-18 23:00:00,279.36804,280.1831,0.0,0.0,7.0,267.466665,-0.8150635,18.234634
